method,path,body,single_q,double_q,dashes,braces,spaces,url_length,body_length,base64_count,path_entropy,body_entropy,header_count,sql_injection_count,xss_attack_count,command_injection_count,directory_traversal_count,csrf_count,label
POST,/rest/metrics/collect?version=2.15&source=default,"{""startLLMTokenElapsed"":{""elapsedMs"":2284,""isFollowup"":true,""mode"":""concise""}}",0,10,0,0,0,49,79,0,4.231558058,4.569480357,23,0,0,0,0,0,0
POST,/search/firewall-B9jFCg9cSYibtSEsdtIE2Q,"[]",0,0,0,0,0,39,3,0,4.670017603,1.584962501,21,0,0,0,0,0,0
POST,/rest/metrics/collect?version=2.15&source=default,"{""startStreamElapsed"":{""elapsedMs"":674,""isFollowup"":true,""mode"":""concise""}}",0,10,0,0,0,49,76,0,4.231558058,4.449964317,23,0,0,0,0,0,0
POST,/rest/metrics/collect?version=2.15&source=default,"{""socketStreamingTime"":{""elapsedTime"":10791.69999999553,""isSchematized"":true}}",0,6,0,0,0,49,79,0,4.231558058,4.684623748,23,0,0,0,0,0,0
POST,/v2/recording?let=1736623496549&pid=3789&pn=1&ri=1&rst=1736623494727&rt=5&sn=1&uu=1103f1fe-250a-a873-b2f0-f11cdc66440c&v=15.43.0&ct=2,0,0,0,0,0,0,133,0,1,4.738627897,0,0,0,0,0,0,0,0
GET,/site/us/en/products/security/firewalls/index.html,0,0,0,0,0,0,50,1,0,4.061147632,0,16,0,0,0,0,0,0
POST,/b/ss/cisco-complete/10/JS-2.12.0/s84577639759733,"AQB=1&ndh=1&pf=1&et=1&t=11/0/2025 11:25:28 6 480&cid.&gutc.&id=23.210.93.28.39801521736623434290&.gutc&.cid&d.&nsid=0&jsonv=1&.d&sdid=02286E086DD70922-36BD608915728E42&mid=69262617101068120612427588133839303763&aamlh=12&ce=UTF-8&ns=cisco&pageName=cisco.com/site/us/en/solutions/security/data-center-security/index.html&g=https://www.cisco.com/site/us/en/solutions/security/data-center-security/index.html&cc=USD&events=event9,event111=6,event112=0,event113=0,event114=0,event115=403,event116=2,event117=14276,event118=63,event119=14781,event120&c1=cisco data center security - cisco&h1=cisco.com:site:us:en:solutions:security:data-center-security:index.html&c2=us:no iapath:index.html&c3=cisco.com/site/us/en/solutions/security/data-center-security/index.html&h3=no iapath&c4=discover more&c5=integrations&c6=cisco.com/site/us/en/solutions/security/data-center-security/index.html&c8=cisco secure firewall&v8=discover more&v14=cisco secure firewall&v15=integrations&v21=integrations:cisco secure firewall:discover more&v25=cisco.com/site/us/en/solutions/security/data-center-security/index.html&v26=no contenttype&c28=no iapath&v28=no iapath&c33=en-us&v33=en-us&c41=cisco.com/site/us/en/solutions/security/data-center-security/index.html&v43=23.210.93.28.39801521736623434290&c44=integrations:cisco secure firewall:discover more&c46=ut4.49.202412191604&v46=guest&v48=undefined&c50=cisco-complete&c51=unavailable&c53=no contenttype&c57=guest&c59=019456d31772001a2558d360490505074004e06c00978&v63=unavailable&v64=https://www.cisco.com/site/us/en/products/security/firewalls/index.html&v77=AppMeasurement=2.12.0,VisitorJS=5.5.0,Mbox=1.8.3&v78=dnt=false,cookies=true,localstorage=true&v98=cisco.cdc&v106=69262617101068120612427588133839303763&v156=vodafone idea&v157=isp&v177=false&v187=46a54ee005dec65645e2b467a14b7fbf&pe=lnk_o&pev1=https://www.cisco.com/site/us/en/products/security/firewalls/index.html&pev2=discover more&c.&a.&activitymap.&page=cisco.com/site/us/en/solutions/security/data-center-security/index.html&link=discover more&region=:Cisco Secure Firewall&pageIDType=1&.activitymap&.a&.c&pid=cisco.com/site/us/en/solutions/security/data-center-security/index.html&pidt=1&oid=https://www.cisco.com/site/us/en/products/security/firewalls/index.html&ot=A&s=1536x864&c=24&j=1.6&v=N&k=Y&bw=767&bh=730&mcorgid=B8D07FF4520E94C10A490D4C@AdobeOrg&lrt=1845&AQE=1",0,0,0,0,31,49,2363,0,4.410229232,5.132754066,17,0,0,0,0,0,0
OPTIONS,/com.snowplowanalytics.snowplow/tp2,"OPTIONS /com.snowplowanalytics.snowplow/tp2 HTTP/1.1",0,0,0,0,2,35,54,0,3.739877575,4.47907541,14,0,0,0,0,0,0
POST,/v2/recording?rt=5&rst=1736623494727&let=1736623528439&v=15.43.0&pid=3789&pn=1&sn=1&uu=1103f1fe-250a-a873-b2f0-f11cdc66440c&hlm=true&ct=0,"[{""date"":1736623503207,""type"":72,""args"":[""page-state"",""blur""]},{""date"":1736623503210,""type"":72,""args"":[""page-state"",""hidden""]},{""type"":17,""args"":[""hidden""],""date"":1736623503118},{""type"":1,""date"":1736623503803,""args"":[16,null,{""csId"":10618,""props"":{},""attributes"":[],""nodeType"":1,""localName"":""script"",""namespaceURI"":""http://www.w3.org/1999/xhtml"",""children"":[],""anonymized"":false}]},{""type"":1,""date"":1736623503803,""args"":[16,null,{""csId"":10619,""props"":{},""attributes"":[],""nodeType"":1,""localName"":""script"",""namespaceURI"":""http://www.w3.org/1999/xhtml"",""children"":[],""anonymized"":false}]},{""type"":1,""date"":1736623503803,""args"":[18,null,{""csId"":10620,""props"":{},""attributes"":[],""nodeType"":1,""localName"":""script"",""namespaceURI"":""http://www.w3.org/1999/xhtml"",""children"":[],""anonymized"":false}]},{""type"":1,""date"":1736623503803,""args"":[18,null,{""csId"":10621,""props"":{},""attributes"":[],""nodeType"":1,""localName"":""script"",""namespaceURI"":""http://www.w3.org/1999/xhtml"",""children"":[],""anonymized"":false}]},{""date"":1736623520508,""type"":72,""args"":[""page-state"",""visible""]},{""type"":17,""args"":[""visible""],""date"":1736623520503},{""type"":16,""args"":[415],""date"":1736623521049},{""type"":48,""args"":[1,""mouse"",483.2,12.2],""date"":1736623521049},{""type"":16,""args"":[329],""date"":1736623521066},{""type"":16,""args"":[967],""date"":1736623521099},{""type"":48,""args"":[1,""mouse"",463.2,66.6],""date"":1736623521082},{""type"":48,""args"":[1,""mouse"",442.4,134.6],""date"":1736623521116},{""type"":16,""args"":[420],""date"":1736623521133},{""type"":48,""args"":[1,""mouse"",432.8,179.4],""date"":1736623521149},{""type"":16,""args"":[2828],""date"":1736623521184},{""type"":48,""args"":[1,""mouse"",432.8,193],""date"":1736623521184},{""type"":48,""args"":[1,""mouse"",434.4,196.2],""date"":1736623521223},{""type"":6,""args"":[1,0,804],""date"":1736623521617},{""type"":6,""args"":[1,0,840],""date"":1736623521637},{""type"":6,""args"":[1,0,894.4000244140625],""date"":1736623521650},{""type"":6,""args"":[1,0,932],""date"":1736623521667},{""type"":6,""args"":[1,0,982.4000244140625],""date"":1736623521683},{""type"":6,""args"":[1,0,1056],""date"":1736623521699},{""type"":6,""args"":[1,0,1115.199951171875],""date"":1736623521717},{""type"":6,""args"":[1,0,1179.199951171875],""date"":1736623521734},{""type"":6,""args"":[1,0,1196.800048828125],""date"":1736623521767},{""type"":6,""args"":[1,0,1196],""date"":1736623521751},{""type"":6,""args"":[1,0,1240],""date"":1736623521784},{""type"":6,""args"":[1,0,1272],""date"":1736623521800},{""type"":6,""args"":[1,0,1320],""date"":1736623521834},{""type"":6,""args"":[1,0,1298.4000244140625],""date"":1736623521817},{""type"":6,""args"":[1,0,1339.199951171875],""date"":1736623521850},{""type"":6,""args"":[1,0,1355.199951171875],""date"":1736623521869},{""type"":6,""args"":[1,0,1384],""date"":1736623521900},{""type"":6,""args"":[1,0,1372.800048828125],""date"":1736623521886},{""type"":6,""args"":[1,0,1396.800048828125],""date"":1736623521916},{""type"":6,""args"":[1,0,1408.800048828125],""date"":1736623521934},{""type"":6,""args"":[1,0,1419.199951171875],""date"":1736623521950},{""type"":6,""args"":[1,0,1430.4000244140625],""date"":1736623521967},{""type"":6,""args"":[1,0,1439.199951171875],""date"":1736623521984},{""type"":6,""args"":[1,0,1456],""date"":1736623522017},{""type"":6,""args"":[1,0,1448],""date"":1736623522001},{""type"":6,""args"":[1,0,1464],""date"":1736623522033},{""type"":6,""args"":[1,0,1471.199951171875],""date"":1736623522050},{""type"":6,""args"":[1,0,1478.4000244140625],""date"":1736623522067},{""type"":6,""args"":[1,0,1484.800048828125],""date"":1736623522083},{""type"":16,""args"":[976],""date"":1736623522209},{""type"":6,""args"":[1,0,1536.800048828125],""date"":1736623522233},{""type"":6,""args"":[1,0,1576.800048828125],""date"":1736623522250},{""type"":6,""args"":[1,0,1626.4000244140625],""date"":1736623522267},{""type"":6,""args"":[1,0,1650.4000244140625],""date"":1736623522284},{""type"":6,""args"":[1,0,1675.199951171875],""date"":1736623522300},{""type"":6,""args"":[1,0,1683.199951171875],""date"":1736623522317},{""type"":6,""args"":[1,0,1686.4000244140625],""date"":1736623522333},{""type"":6,""args"":[1,0,1687.199951171875],""date"":1736623522350},{""type"":6,""args"":[1,0,1688],""date"":1736623522466},{""type"":6,""args"":[1,0,1691.199951171875],""date"":1736623522483},{""type"":16,""args"":[2843],""date"":1736623522550},{""type"":6,""args"":[1,0,1695.199951171875],""date"":1736623522864},{""type"":6,""args"":[1,0,1750.4000244140625],""date"":1736623522883},{""type"":6,""args"":[1,0,1788],""date"":1736623522900},{""type"":6,""args"":[1,0,1824.800048828125],""date"":1736623522917},{""type"":6,""args"":[1,0,1890.4000244140625],""date"":1736623522933},{""type"":6,""args"":[1,0,1938.4000244140625],""date"":1736623522950},{""type"":6,""args"":[1,0,2032.800048828125],""date"":1736623522984},{""type"":6,""args"":[1,0,2002.4000244140625],""date"":1736623522966},{""type"":6,""args"":[1,0,2051.199951171875],""date"":1736623523000},{""type"":6,""args"":[1,0,2075.199951171875],""date"":1736623523016},{""type"":6,""args"":[1,0,2082.39990234375],""date"":1736623523033},{""type"":6,""args"":[1,0,2084.800048828125],""date"":1736623523049},{""type"":6,""args"":[1,0,2086.39990234375],""date"":1736623523066},{""type"":16,""args"":[2336],""date"":1736623523184},{""type"":6,""args"":[1,0,2128.800048828125],""date"":1736623524316},{""type"":6,""args"":[1,0,2168],""date"":1736623524333},{""type"":6,""args"":[1,0,2216.800048828125],""date"":1736623524350},{""type"":6,""args"":[1,0,2267.199951171875],""date"":1736623524367},{""type"":6,""args"":[1,0,2294.39990234375],""date"":1736623524384},{""type"":6,""args"":[1,0,2332],""date"":1736623524401},{""type"":6,""args"":[1,0,2348],""date"":1736623524417},{""type"":6,""args"":[1,0,2359.199951171875],""date"":1736623524434},{""type"":6,""args"":[1,0,2364.800048828125],""date"":1736623524450},{""type"":6,""args"":[1,0,2367.199951171875],""date"":1736623524467},{""type"":16,""args"":[2342],""date"":1736623524567},{""type"":6,""args"":[1,0,2400.800048828125],""date"":1736623525008},{""type"":6,""args"":[1,0,2428],""date"":1736623525017},{""type"":6,""args"":[1,0,2468],""date"":1736623525033},{""type"":6,""args"":[1,0,2502.39990234375],""date"":1736623525050},{""type"":6,""args"":[1,0,2550.39990234375],""date"":1736623525066},{""type"":6,""args"":[1,0,2580],""date"":1736623525083},{""type"":6,""args"":[1,0,2607.199951171875],""date"":1736623525100},{""type"":6,""args"":[1,0,2622.39990234375],""date"":1736623525117},{""type"":6,""args"":[1,0,2644],""date"":1736623525150},{""type"":6,""args"":[1,0,2659.199951171875],""date"":1736623525166},{""type"":6,""args"":[1,0,2672],""date"":1736623525183},{""type"":6,""args"":[1,0,2682.39990234375],""date"":1736623525199},{""type"":6,""args"":[1,0,2690.39990234375],""date"":1736623525217},{""type"":6,""args"":[1,0,2698.39990234375],""date"":1736623525233},{""type"":6,""args"":[1,0,2704],""date"":1736623525250},{""type"":6,""args"":[1,0,2710.39990234375],""date"":1736623525266},{""type"":6,""args"":[1,0,2715.199951171875],""date"":1736623525283},{""type"":6,""args"":[1,0,2720],""date"":1736623525299},{""type"":6,""args"":[1,0,2724],""date"":1736623525316},{""type"":6,""args"":[1,0,2728],""date"":1736623525333},{""type"":6,""args"":[1,0,2731.199951171875],""date"":1736623525350},{""type"":6,""args"":[1,0,2736.800048828125],""date"":1736623525383},{""type"":6,""args"":[1,0,2734.39990234375],""date"":1736623525366},{""type"":16,""args"":[794],""date"":1736623525413},{""type"":6,""args"":[1,0,2780.800048828125],""date"":1736623525433},{""type"":6,""args"":[1,0,2847.199951171875],""date"":1736623525449},{""type"":6,""args"":[1,0,2888],""date"":1736623525466},{""type"":6,""args"":[1,0,2976],""date"":1736623525500},{""type"":6,""args"":[1,0,2924.800048828125],""date"":1736623525483},{""type"":6,""args"":[1,0,3007.199951171875],""date"":1736623525517},{""type"":6,""args"":[1,0,3034.39990234375],""date"":1736623525533},{""type"":6,""args"":[1,0,3051.199951171875],""date"":1736623525550},{""type"":6,""args"":[1,0,3060.800048828125],""date"":1736623525566},{""type"":6,""args"":[1,0,3070.39990234375],""date"":1736623525583},{""type"":6,""args"":[1,0,3078.39990234375],""date"":1736623525616},{""type"":6,""args"":[1,0,3090.39990234375],""date"":1736623525650},{""type"":6,""args"":[1,0,3084.800048828125],""date"":1736623525633},{""type"":6,""args"":[1,0,3094.39990234375],""date"":1736623525666},{""type"":6,""args"":[1,0,3098.39990234375],""date"":1736623525683},{""type"":6,""args"":[1,0,3100.800048828125],""date"":1736623525700},{""type"":6,""args"":[1,0,3104.800048828125],""date"":1736623525734},{""type"":6,""args"":[1,0,3103.199951171875],""date"":1736623525716},{""type"":6,""args"":[1,0,3107.199951171875],""date"":1736623525750},{""type"":6,""args"":[1,0,3108.800048828125],""date"":1736623525767},{""type"":6,""args"":[1,0,3110.39990234375],""date"":1736623525783},{""type"":6,""args"":[1,0,3111.199951171875],""date"":1736623525800},{""type"":6,""args"":[1,0,3112],""date"":1736623525833},{""type"":6,""args"":[1,0,3112.800048828125],""date"":1736623525866},{""type"":16,""args"":[662],""date"":1736623526067},{""type"":48,""args"":[1,""mouse"",414.4,211.4],""date"":1736623526284},{""type"":48,""args"":[1,""mouse"",356,250.6],""date"":1736623526323},{""type"":16,""args"":[1794],""date"":1736623526337},{""type"":48,""args"":[1,""mouse"",314.4,281],""date"":1736623526358},{""type"":16,""args"":[1409],""date"":1736623526366},{""type"":16,""args"":[2360],""date"":1736623526382},{""type"":48,""args"":[1,""mouse"",284.8,298.6],""date"":1736623526391},{""type"":48,""args"":[1,""mouse"",264,313.8],""date"":1736623526424},{""type"":48,""args"":[1,""mouse"",248.8,325.8],""date"":1736623526463},{""type"":48,""args"":[1,""mouse"",237.6,333.8],""date"":1736623526497},{""type"":48,""args"":[1,""mouse"",232,338.6],""date"":1736623526531},{""type"":48,""args"":[1,""mouse"",228.8,340.2],""date"":1736623526565},{""type"":48,""args"":[1,""mouse"",227.2,340.2],""date"":1736623526615},{""type"":48,""args"":[1,""mouse"",226.4,341],""date"":1736623526665},{""type"":48,""args"":[1,""mouse"",224,342.6],""date"":1736623526699},{""type"":48,""args"":[1,""mouse"",220,345.8],""date"":1736623526732},{""type"":48,""args"":[1,""mouse"",216.8,348.2],""date"":1736623526765},{""type"":48,""args"":[1,""mouse"",212.8,350.6],""date"":1736623526798},{""type"":48,""args"":[1,""mouse"",211.2,352.2],""date"":1736623526832},{""type"":48,""args"":[1,""mouse"",208.8,353.8],""date"":1736623526865},{""type"":48,""args"":[1,""mouse"",206.4,355.4],""date"":1736623526899},{""type"":48,""args"":[1,""mouse"",199.2,358.6],""date"":1736623526932},{""type"":48,""args"":[1,""mouse"",191.2,362.6],""date"":1736623526966},{""type"":48,""args"":[1,""mouse"",185.6,367.4],""date"":1736623526999},{""type"":16,""args"":[1409],""date"":1736623527032},{""type"":48,""args"":[1,""mouse"",180.8,371.4],""date"":1736623527032},{""type"":48,""args"":[1,""mouse"",177.6,377],""date"":1736623527065},{""type"":48,""args"":[1,""mouse"",176,381],""date"":1736623527099},{""type"":48,""args"":[1,""mouse"",176,384.2],""date"":1736623527132},{""type"":48,""args"":[1,""mouse"",176,388.2],""date"":1736623527165},{""type"":48,""args"":[1,""mouse"",176,393],""date"":1736623527199},{""type"":16,""args"":[2363],""date"":1736623527215},{""type"":48,""args"":[1,""mouse"",176,396.2],""date"":1736623527232},{""type"":48,""args"":[1,""mouse"",176,397],""date"":1736623527265},{""type"":16,""args"":[2863],""date"":1736623527290},{""type"":48,""args"":[1,""mouse"",176,400.2],""date"":1736623527302},{""type"":48,""args"":[1,""mouse"",176,401],""date"":1736623527335},{""type"":48,""args"":[1,""mouse"",175.2,402.6],""date"":1736623527370},{""type"":48,""args"":[1,""mouse"",175.2,404.2],""date"":1736623527410},{""type"":48,""args"":[1,""mouse"",174.4,404.2],""date"":1736623527455},{""type"":48,""args"":[1,""mouse"",173.6,404.2],""date"":1736623527504},{""type"":48,""args"":[1,""mouse"",172.8,404.2],""date"":1736623527616},{""type"":48,""args"":[1,""mouse"",172.8,403.4],""date"":1736623527650},{""type"":48,""args"":[1,""mouse"",171.2,402.6],""date"":1736623527684},{""type"":48,""args"":[1,""mouse"",171.2,401.8],""date"":1736623527725},{""type"":48,""args"":[1,""mouse"",170.4,401],""date"":1736623527874},{""type"":47,""args"":[1,""mouse"",170.4,401,2863,0,{""pageX"":170.4,""pageY"":3513.8}],""date"":1736623528186},{""date"":1736623528439,""type"":72,""args"":[""pending-events"",6]}]",0,1294,0,0,0,137,11442,0,4.822184234,4.67879856,16,0,0,0,0,0,0
POST,/errors?v=15.43.0&pid=3789&pn=1&sn=1&uu=1103f1fe-250a-a873-b2f0-f11cdc66440c&ct=0,0,0,0,0,0,0,81,1,0,4.683813392,0,13,0,0,0,0,0,0
POST,/v2/recording?rt=5&rst=1736623494727&let=1736623530452&v=15.43.0&pid=3789&pn=1&sn=1&uu=1103f1fe-250a-a873-b2f0-f11cdc66440c&hlm=true&ct=0,0,0,0,0,0,0,137,1,0,4.805822373,0,17,0,0,0,0,0,0
POST,/errors?v=15.43.0&pid=3789&pn=1&sn=1&uu=1103f1fe-250a-a873-b2f0-f11cdc66440c&ct=0,0,0,0,0,0,0,81,1,0,4.683813392,0,13,0,0,0,0,0,0
GET,/c/dam/cdc/t/ctm-core.js,0,0,0,0,0,0,24,1,0,3.367492461,0,14,0,0,0,0,0,0
GET,/c/dam/cdc/t/ctm.js,0,0,0,0,0,0,19,1,0,2.900051699,0,14,0,0,0,0,0,0
POST,/actionp/0?ti=4029090&Ver=2&mid=408c8149-420e-45eb-80d9-9a6418bd544d&bo=2&sid=ac5532d0d05111ef9fbf61e40dee0bb4&vid=ac554120d05111efb55b7371cd9447d4&vids=0&msclkid=N&evt=pageHide,0,0,0,0,0,0,177,1,0,4.685878865,0,16,0,0,0,0,0,0
GET,/libs/granite/csrf/token.json,0,0,0,0,0,0,29,1,0,3.909368064,0,14,0,0,0,0,0,0
GET,/conf/ciscoreimagine/settings/wcm/segments.seg.js,0,0,0,0,0,0,49,1,0,3.731430764,0,15,0,0,0,0,0,0
GET,/content/apis/UserProfile,0,0,0,0,0,0,25,1,0,3.78346519,0,15,0,0,0,0,0,0
GET,/etc.clientlibs/cisco-cdc/clientlibs/clientlib-framework/resources/ancillary/bullseye/VisitorAPI.lgc-78b2caeb-lgc.js,0,0,0,0,0,0,116,1,0,4.34980939,0,13,0,0,0,0,0,0
GET,/etc.clientlibs/cisco-cdc/clientlibs/clientlib-framework/resources/ancillary/bullseye/manager-v1.lgc-44d5869f-lgc.js,0,0,0,0,0,0,116,1,0,4.448384233,0,13,0,0,0,0,0,0
GET,/content/dam/cisco-cdc/site/framework/js/user-info/ServicesUrls.js,0,0,0,0,0,0,66,1,0,4.168781241,0,15,0,0,0,0,0,0
GET,/widgets/cisco-chat-widget.js,0,0,0,0,0,0,29,1,0,3.78834134,0,15,0,0,0,0,0,0
GET,/scripttemplates/otSDKStub.js,0,0,0,0,0,0,29,1,0,4.017824858,0,12,0,0,0,0,0,0
GET,/adrum/adrum-latest.js?utv=ut4.49.202412191602,0,0,0,0,0,0,46,1,0,4.284006521,0,12,0,0,0,0,0,0
GET,/utag/cisco/cdc/prod/utag.5371.js?utv=ut4.49.202405311413,0,0,0,0,0,0,57,1,0,4.422986015,0,12,0,0,0,0,0,0
GET,/utag/cisco/cdc/prod/utag.5200.js?utv=ut4.49.202311031426,0,0,0,0,0,0,57,1,0,4.409742374,0,12,0,0,0,0,0,0
GET,/utag/cisco/cdc/prod/utag.4928.js?utv=ut4.49.202311031426,0,0,0,0,0,0,57,1,0,4.422986015,0,12,0,0,0,0,0,0
GET,/utag/cisco/cdc/prod/utag.4216.js?utv=ut4.49.202411071739,0,0,0,0,0,0,57,1,0,4.422986015,0,12,0,0,0,0,0,0
GET,/utag/cisco/cdc/prod/utag.5207.js?utv=ut4.49.202311031426,0,0,0,0,0,0,57,1,0,4.466674172,0,12,0,0,0,0,0,0
GET,/utag/cisco/cdc/prod/utag.5229.js?utv=ut4.49.202411071739,0,0,0,0,0,0,57,1,0,4.431586453,0,12,0,0,0,0,0,0
GET,/utag/cisco/cdc/prod/utag.5415.js?utv=ut4.49.202412191602,0,0,0,0,0,0,57,1,0,4.366054216,0,12,0,0,0,0,0,0
GET,/utag/cisco/cdc/prod/utag.5397.js?utv=ut4.49.202412021801,0,0,0,0,0,0,57,1,0,4.466674172,0,12,0,0,0,0,0,0
GET,/utag/cisco/cdc/prod/utag.4580.js?utv=ut4.49.202311091525,0,0,0,0,0,0,57,1,0,4.440186892,0,12,0,0,0,0,0,0
GET,/utag/cisco/cdc/prod/utag.5289.js?utv=ut4.49.202302021638,0,0,0,0,0,0,57,1,0,4.464922147,0,12,0,0,0,0,0,0
GET,/utag/cisco/cdc/prod/utag.5279.js?utv=ut4.49.202411211635,0,0,0,0,0,0,57,1,0,4.458073734,0,12,0,0,0,0,0,0
GET,/consent/23bf898e-0ec5-40f7-9f8e-1d55fadea7c9/23bf898e-0ec5-40f7-9f8e-1d55fadea7c9.json,0,0,0,0,0,0,87,1,0,4.25698872,0,14,0,0,0,0,0,0
GET,/content/experience-fragments/cdc/site/us/en/pzn/merchandizing/security/report-insights-into-current-threat-trends/master/jcr:content/root/alert.html,0,0,0,0,0,0,149,1,0,4.114252476,0,16,0,0,0,0,0,0
GET,/oauth2/default/v1/authorize?response_type=code&scope=openid email&client_id=bf6c50dc-2843-4dab-aa45-9e994a90ea8c&state=V6prnbG3j20AOyu_dkFS3Blyqsc&redirect_uri=https://cisco-tags.cisco.com/callback/action.html&nonce=m53ub3pPzuwRBa14IQb4D294n9hCGgbZG7CLEOU08k0&prompt=none,0,0,0,0,0,1,272,1,0,5.374268074,0,15,0,0,0,0,0,0
GET,/content/experience-fragments/cdc/site/us/en/pzn/merchandizing/security/firewalls/b2ad0727-b32a-4ca2-b3a8-a66bb75b8bf3/master/jcr:content/root/alert.html?cachemode=refresh,0,0,0,0,0,0,171,1,0,4.66786584,0,16,0,0,0,0,0,0
GET,"/callback/action.html?state=V6prnbG3j20AOyu_dkFS3Blyqsc&error=login_required&error_description=The client specified not to prompt, but the user is not logged in.",0,0,0,0,0,12,161,1,0,4.837690849,0,15,0,0,0,0,0,0
GET,/cookieconsentpub/v1/geo/location,0,0,0,0,0,0,33,1,0,3.778502074,0,14,0,0,0,0,0,0
OPTIONS,/api/public/v1/init?clientId=LB-5077E355-10962&image=&title=&url=https://www.cisco.com/site/us/en/products/security/firewalls/index.html,"OPTIONS /api/public/v1/init?clientId=LB-5077E355-10962&image=&title=&url=https://www.cisco.com/site/us/en/products/security/firewalls/index.html HTTP/2",0,0,0,0,2,136,153,0,4.865456564,5.138793112,13,0,0,0,0,0,0
POST,/b/ss/cisco-complete/10/JS-2.12.0/s84281922713690,"AQB=1&ndh=1&pf=1&et=1&t=11/0/2025 11:25:35 6 480&cid.&gutc.&id=23.210.93.28.39801521736623434290&.gutc&.cid&d.&nsid=0&jsonv=1&.d&sdid=3942B2C3D018597D-6BCB03ECD9F69E1B&mid=69262617101068120612427588133839303763&aamlh=12&ce=UTF-8&ns=cisco&pageName=cisco.com/site/us/en/products/security/firewalls/index.html&g=https://www.cisco.com/site/us/en/products/security/firewalls/index.html&r=https://www.cisco.com/site/us/en/solutions/security/data-center-security/index.html&cc=USD&events=event1,event111=6,event112=0,event113=0,event114=0,event115=403,event116=2,event117=14276,event118=63,event119=14781,event120&aamb=RKhpRz8krg2tLO6pguXWp5olkAcUniQYPHaMWWgdJ3xzPWQmdj0y&c1=cisco secure firewall - cisco&h1=cisco.com:site:us:en:products:security:firewalls:index.html&c2=us:no iapath:index.html&c3=cisco.com/site/us/en/products/security/firewalls/index.html&h3=no iapath&v9=cisco.com/site/us/en/solutions/security/data-center-security/index.html&c10=11:25 AM|Saturday&v10=11:25 AM|Saturday&v12=not logged in&c23=61&c24=cisco.com/site/us/en/solutions/security/data-center-security/index.html&v25=cisco.com/site/us/en/products/security/firewalls/index.html&v26=no contenttype&c28=no iapath&v28=no iapath&c33=en-us&v33=en-us&c41=cisco.com/site/us/en/products/security/firewalls/index.html&v43=23.210.93.28.39801521736623434290&c46=ut4.49.202412191604&v46=guest&v48=undefined&c50=cisco-complete&c51=unavailable&c53=no contenttype&c57=guest&c59=019456d31772001a2558d360490505074004e06c00978&v63=unavailable&v77=AppMeasurement=2.12.0,VisitorJS=5.5.0,Mbox=1.8.3&v78=dnt=false,cookies=true,localstorage=true&v98=cisco.cdc&v106=69262617101068120612427588133839303763&v156=vodafone idea&v157=isp&v177=false&v180=ABT Firewall Upsell&v187=46a54ee005dec65645e2b467a14b7fbf&c.&a.&activitymap.&page=cisco.com/site/us/en/solutions/security/data-center-security/index.html&link=Discover more&region=:Cisco Secure Firewall&pageIDType=1&.activitymap&.a&.c&pid=cisco.com/site/us/en/solutions/security/data-center-security/index.html&pidt=1&oid=https://www.cisco.com/site/us/en/products/security/firewalls/index.html&ot=A&s=1536x864&c=24&j=1.6&v=N&k=Y&bw=767&bh=730&mcorgid=B8D07FF4520E94C10A490D4C@AdobeOrg&AQE=1",0,0,0,0,23,49,2186,0,4.295746773,5.280680362,17,0,0,0,0,0,0
GET,/6si.min.js,0,0,0,0,0,0,11,1,0,2.913977073,0,12,0,0,0,0,0,0
GET,/i/elqCfg.min.js,0,0,0,0,0,0,16,1,0,3.625,0,13,0,0,0,0,0,0
GET,/dynamic.ziftsolutions.com/analytics/8a1d0a1c4fdd2778014fe08b2202043b.js,0,0,0,0,0,0,72,1,0,4.558629606,0,13,0,0,0,0,0,0
GET,/ads/pixel.js,0,0,0,0,0,0,13,1,0,3.39274741,0,12,0,0,0,0,0,0
GET,/bat.js,0,0,0,0,0,0,7,1,0,2.807354922,0,13,0,0,0,0,0,0
GET,/gtag/js?id=G-KP8QEFW4ML,0,0,0,0,0,0,24,1,0,4.418295834,0,12,0,0,0,0,0,0
GET,/www47/ptc/964175d1-824d-4955-8351-00fc626a8aaa.js,0,0,0,0,0,0,50,1,0,4.28836744,0,15,0,0,0,0,0,0
GET,/en_US/fbevents.js,0,0,0,0,0,0,18,1,0,3.572431251,0,12,0,0,0,0,0,0
GET,/content/experience-fragments/cdc/site/us/en/products/security/targetable-add-value-to-security-solutions/master/_jcr_content/root/experiencefragment.default.html,0,0,0,0,0,0,162,1,0,4.249852195,0,16,0,0,0,0,0,0
GET,/collect.js,0,0,0,0,0,0,11,1,0,3.095795255,0,13,0,0,0,0,0,0
GET,/c.min.js,0,0,0,0,0,0,9,1,0,2.947702779,0,13,0,0,0,0,0,0
GET,/action/0?ti=4029090&Ver=2&mid=b4ab16e8-837f-4cc8-a37f-a7fb9cb26253&bo=1&sid=ac5532d0d05111ef9fbf61e40dee0bb4&vid=ac554120d05111efb55b7371cd9447d4&vids=0&msclkid=N&uach=pv=&pi=918639831&lg=en-US&sw=1536&sh=864&sc=24&tl=Cisco Secure Firewall - Cisco&p=https://www.cisco.com/site/us/en/products/security/firewalls/index.html&r=https://www.cisco.com/site/us/en/solutions/security/data-center-security/index.html&lt=4446&evt=pageLoad&sv=1&cdb=AQwT&rn=193442,0,0,0,0,0,4,453,1,0,5.181938643,0,14,0,0,0,0,0,0
